# wave A(l)/A(V) unc
4.5808777213096619e-01 1.2589383044861235e+00 2.5260524578627090e-02
4.5900538563728333e-01 1.2606321043804323e+00 2.6730296886691960e-02
4.5992487668991089e-01 1.2558912718425828e+00 2.5660943600114557e-02
4.6084618568420410e-01 1.2534306829771884e+00 2.5165277461801808e-02
4.6176934242248535e-01 1.2481628635785895e+00 2.6215946080500933e-02
4.6269434690475464e-01 1.2439118594579468e+00 2.5342622724306839e-02
4.6362119913101196e-01 1.2403760398363808e+00 2.5779816392825013e-02
4.6454989910125732e-01 1.2457472615454628e+00 2.6443723228474866e-02
4.6548047661781311e-01 1.2401564655960011e+00 2.5995945993783097e-02
4.6641293168067932e-01 1.2404364844993352e+00 2.6025871802783193e-02
4.6734723448753357e-01 1.2307055776013489e+00 2.4692974257945987e-02
4.6828341484069824e-01 1.2297636125975053e+00 2.9475657905190009e-02
4.6922144293785095e-01 1.2247488387668588e+00 2.5746102556983088e-02
4.7016137838363647e-01 1.2257354520055288e+00 2.5779579063470906e-02
4.7110319137573242e-01 1.2214676360364165e+00 2.7313185490728070e-02
4.7204691171646118e-01 1.2236760521391719e+00 2.5875612908821476e-02
4.7299250960350037e-01 1.2250951546680426e+00 2.5904707184785276e-02
4.7393998503684998e-01 1.2174182090338699e+00 2.5483836990229217e-02
4.7488936781883240e-01 1.2199186895505856e+00 2.5688132991803433e-02
4.7584065794944763e-01 1.2145482997475054e+00 2.5652146641067679e-02
4.7679385542869568e-01 1.2164617676674141e+00 2.4438010797293928e-02
4.7774896025657654e-01 1.2124237756339167e+00 2.5440239886225548e-02
4.7870597243309021e-01 1.2056987762304849e+00 2.4182415369436730e-02
4.7966489195823669e-01 1.2038563962033153e+00 2.5432160095169166e-02
4.8062574863433838e-01 1.2038643424706561e+00 2.5084025411036735e-02
4.8158851265907288e-01 1.2026910348343225e+00 2.5274128160559930e-02
4.8255321383476257e-01 1.1985013917960579e+00 2.5366722886591961e-02
4.8351985216140747e-01 1.1952068255394501e+00 2.4999431146069850e-02
4.8448842763900757e-01 1.1921262987219146e+00 2.5595482426639671e-02
4.8545894026756287e-01 1.1862998240851870e+00 2.3788032689827068e-02
4.8643141984939575e-01 1.1838464941424685e+00 2.4904831427002568e-02
4.8740580677986145e-01 1.1922995027636456e+00 2.3896294386043151e-02
4.8838219046592712e-01 1.1952086859663937e+00 2.4960457835688624e-02
4.8936048150062561e-01 1.1836440313404251e+00 2.4964766727418489e-02
4.9034076929092407e-01 1.1804697127253705e+00 2.4675409231980062e-02
4.9132299423217773e-01 1.1707268292487478e+00 2.3467341017743223e-02
4.9230721592903137e-01 1.1692578601617802e+00 2.4253793890440245e-02
4.9329337477684021e-01 1.1626153739454352e+00 2.4204782197419401e-02
4.9428153038024902e-01 1.1563844338340235e+00 2.3926593724519399e-02
4.9527168273925781e-01 1.1546041475667610e+00 2.4072325742025159e-02
4.9626380205154419e-01 1.1551195993494989e+00 2.3840794841090654e-02
4.9725788831710815e-01 1.1507184306772882e+00 2.3922260393041368e-02
4.9825397133827209e-01 1.1498590794825350e+00 2.3756982377513950e-02
4.9925208091735840e-01 1.1421152001737880e+00 2.3696880208775611e-02
5.0025218725204468e-01 1.1412688309531849e+00 2.3678712141192423e-02
5.0125426054000854e-01 1.1372954826649264e+00 2.3694565136979057e-02
5.0225836038589478e-01 1.1309829217649352e+00 2.3368557416929930e-02
5.0326448678970337e-01 1.1290074732883308e+00 2.2633690985180949e-02
5.0427258014678955e-01 1.1285395270470768e+00 2.3175740630608729e-02
5.0528275966644287e-01 1.1284667273764930e+00 2.2772811099302001e-02
5.0629490613937378e-01 1.1207191296697092e+00 2.3054244461560573e-02
5.0730907917022705e-01 1.1151630954302936e+00 2.2936671021308114e-02
5.0832533836364746e-01 1.1155069029829778e+00 2.2818153235571591e-02
5.0934362411499023e-01 1.1122353922373474e+00 2.2858593267240174e-02
5.1036387681961060e-01 1.1121897649834105e+00 2.2635087907091973e-02
5.1138627529144287e-01 1.1074676935978389e+00 2.2663534814522379e-02
5.1241064071655273e-01 1.1020493422688447e+00 2.2589385897822847e-02
5.1343709230422974e-01 1.1003689636500138e+00 2.2575805587891518e-02
5.1446557044982910e-01 1.0994003225274702e+00 2.2433928287474373e-02
5.1549613475799561e-01 1.0953153719703286e+00 2.2106474230710195e-02
5.1652878522872925e-01 1.0967039958456044e+00 2.3910022913180683e-02
5.1756346225738525e-01 1.0881902349985824e+00 2.2540028756073270e-02
5.1860028505325317e-01 1.0837639873356559e+00 2.2421909237712492e-02
5.1963907480239868e-01 1.0819973571358412e+00 2.4512923209444842e-02
5.2068001031875610e-01 1.0785895689811877e+00 2.3797077395243785e-02
5.2172303199768066e-01 1.0814858760655328e+00 2.1800429623374185e-02
5.2276813983917236e-01 1.0776664853364755e+00 2.4241827804340987e-02
5.2381533384323120e-01 1.0687218380473809e+00 2.1403385252672019e-02
5.2486461400985718e-01 1.0653870172046327e+00 2.3541804576080801e-02
5.2591603994369507e-01 1.0592254675346495e+00 2.3281791043592494e-02
5.2696955204010010e-01 1.0597712520891929e+00 2.1974470119540110e-02
5.2802515029907227e-01 1.0544960277877895e+00 2.1316291671307656e-02
5.2908289432525635e-01 1.0507665375181896e+00 2.2317568705486426e-02
5.3014272451400757e-01 1.0522802531216824e+00 2.1229387766038402e-02
5.3120470046997070e-01 1.0482778355044238e+00 2.1035721246772554e-02
5.3226876258850098e-01 1.0453807158369630e+00 2.1125180862710664e-02
5.3333503007888794e-01 1.0402285825855959e+00 2.0846728952044466e-02
5.3440338373184204e-01 1.0387706192510779e+00 2.2842625474138262e-02
5.3547388315200806e-01 1.0347124802344323e+00 2.0734270578672151e-02
5.3654652833938599e-01 1.0333299809099519e+00 2.0694957454388777e-02
5.3762131929397583e-01 1.0286805571866362e+00 2.1389409639823914e-02
5.3869825601577759e-01 1.0253763026303020e+00 2.0534628254142807e-02
5.3977739810943604e-01 1.0232861013297361e+00 2.1589470748366625e-02
5.4085862636566162e-01 1.0244257700304098e+00 2.6232285814009430e-02
5.4194205999374390e-01 1.0199174967586975e+00 2.4635460443018117e-02
5.4302769899368286e-01 1.0152697678018308e+00 2.0362881644656643e-02
5.4411548376083374e-01 1.0137736649150881e+00 2.0596719200790974e-02
5.4520541429519653e-01 1.0218854226129752e+00 2.1434289965329811e-02
5.4629755020141602e-01 1.0159027342330695e+00 2.0848134014829482e-02
5.4739189147949219e-01 1.0085754699634308e+00 2.0336595765776021e-02
5.4848837852478027e-01 1.0073491256862637e+00 2.0343222474301346e-02
5.4958713054656982e-01 1.0025865406971692e+00 2.0202519981542308e-02
5.5068802833557129e-01 1.0000074472983373e+00 2.0162261301324490e-02
5.5179119110107422e-01 9.9479574013425165e-01 2.0069490385296148e-02
5.5289649963378906e-01 9.9147982349343822e-01 2.0068991352464767e-02
5.5400407314300537e-01 9.9498577948866318e-01 2.0128097494560609e-02
5.5511379241943359e-01 9.8675508360018183e-01 2.0095287041913545e-02
5.5622577667236328e-01 9.8489530926811442e-01 1.9998852628898871e-02
5.5734002590179443e-01 9.8050061578975622e-01 1.9893249168607456e-02
5.5845648050308228e-01 9.7687010207376668e-01 1.9863554991554625e-02
5.5957514047622681e-01 9.7576797388961090e-01 1.9818443443101682e-02
5.6069606542587280e-01 9.7290848735917046e-01 1.9772008825977658e-02
5.6181925535202026e-01 9.7286627991721630e-01 2.0028046582496763e-02
5.6294465065002441e-01 9.6744563777236958e-01 1.9635738590165420e-02
5.6407237052917480e-01 9.6786859482090715e-01 1.9669980595209885e-02
5.6520229578018188e-01 9.6595782735246083e-01 1.9585919968521173e-02
5.6633448600769043e-01 9.6283202145174962e-01 1.9511992063677975e-02
5.6746894121170044e-01 9.6328578123268416e-01 1.9755897957596795e-02
5.6860566139221191e-01 9.5873346293812034e-01 1.9580783210125598e-02
5.6974470615386963e-01 9.5412943246048232e-01 1.9490293371468695e-02
5.7088601589202881e-01 9.5653019227939218e-01 1.9803339590573312e-02
5.7202959060668945e-01 9.5278609304926787e-01 1.9671007712308265e-02
5.7317548990249634e-01 9.5026874119030424e-01 1.9468338514236662e-02
5.7432365417480469e-01 9.4646171275589508e-01 1.9680185966723350e-02
5.7547408342361450e-01 9.4663290119717303e-01 1.9669998963811608e-02
5.7662689685821533e-01 9.4717825549148760e-01 1.9363000383480346e-02
5.7778197526931763e-01 9.5013256513825750e-01 1.9521369049754086e-02
5.7893937826156616e-01 9.5046767394257503e-01 1.9447097394901663e-02
5.8009910583496094e-01 9.4411304466519241e-01 1.9514099465127673e-02
5.8126109838485718e-01 9.3807325377681228e-01 1.9398466406681289e-02
5.8242547512054443e-01 9.3174017207477167e-01 1.9497695501059682e-02
5.8359217643737793e-01 9.3435256308948722e-01 1.9086087516393686e-02
5.8476120233535767e-01 9.3104803156749483e-01 1.9236251342762606e-02
5.8593261241912842e-01 9.3154124524163573e-01 1.9132778430234663e-02
5.8710634708404541e-01 9.2520467998579614e-01 1.8942460885610760e-02
5.8828240633010864e-01 9.3091157941987979e-01 1.8980353439374056e-02
5.8946084976196289e-01 9.6190871077770035e-01 2.4472775098683328e-02
5.9064161777496338e-01 9.2987423060026264e-01 1.8830617141063072e-02
5.9182476997375488e-01 9.1934707086931766e-01 1.9071141861957717e-02
5.9301030635833740e-01 9.1814261785622053e-01 1.9092907746519023e-02
5.9419822692871094e-01 9.1248058906487539e-01 2.0009432128776754e-02
5.9538847208023071e-01 9.1209925556115501e-01 1.8843017122154262e-02
5.9658116102218628e-01 9.1099732320237847e-01 1.8942201783068782e-02
5.9777623414993286e-01 9.0940772677707105e-01 1.8714437030254282e-02
5.9897369146347046e-01 9.0768973222702121e-01 1.8990924949709980e-02
6.0017353296279907e-01 9.0708075032962643e-01 1.8725229346736066e-02
6.0137575864791870e-01 9.0489954283292107e-01 1.8600031380751655e-02
6.0258042812347412e-01 9.0124663345070211e-01 1.8489849168222484e-02
6.0378748178482056e-01 8.9725852615191259e-01 1.8518555353616704e-02
6.0499697923660278e-01 8.9235902772787357e-01 1.9566459728298877e-02
6.0620892047882080e-01 8.9349326375642935e-01 1.7905428920003241e-02
6.0742324590682983e-01 8.9019634469878839e-01 1.9293253241303598e-02
6.0864001512527466e-01 8.8975775941441060e-01 1.8593054052035093e-02
6.0985922813415527e-01 8.8740907181929596e-01 1.8456824571732804e-02
6.1108088493347168e-01 8.8143264409124711e-01 1.9667166120433108e-02
6.1230498552322388e-01 8.8327852057421796e-01 1.8270388189755092e-02
6.1353152990341187e-01 8.7407898568976228e-01 1.8405223234277270e-02
6.1476057767868042e-01 8.7872078071353688e-01 1.8340957511163023e-02
6.1599200963973999e-01 8.7923267198699606e-01 1.7985130681032406e-02
6.1722594499588013e-01 8.8082609298812276e-01 1.9479775193685222e-02
6.1846238374710083e-01 8.7960272708373188e-01 1.8346608882667183e-02
6.1970126628875732e-01 8.7538694900193448e-01 1.8101675951702065e-02
6.2094265222549438e-01 8.7461521429677891e-01 1.7540595834825538e-02
6.2218648195266724e-01 8.6963289437327251e-01 1.8283991140370059e-02
6.2343281507492065e-01 8.6760730184338464e-01 1.8058168621664178e-02
6.2468171119689941e-01 8.6327924569901371e-01 1.7850822927066419e-02
6.2593305110931396e-01 8.5990011016197965e-01 1.7978795672357013e-02
6.2718689441680908e-01 8.6630739833346526e-01 1.7374918191665908e-02
6.2844324111938477e-01 8.7337439125953809e-01 1.9006644342796017e-02
6.2970215082168579e-01 8.5723924908405613e-01 1.7210545596231863e-02
6.3096350431442261e-01 8.5545483893936969e-01 1.8056399979395506e-02
6.3222748041152954e-01 8.5906672884951585e-01 1.7976328392133888e-02
6.3349390029907227e-01 8.5505560745195131e-01 1.7959951964777853e-02
6.3476294279098511e-01 8.5024641802573298e-01 1.7735761242662813e-02
6.3603448867797852e-01 8.4426456567368913e-01 1.7651601612100425e-02
6.3730853796005249e-01 8.4708440237771832e-01 1.7379959855827597e-02
6.3858520984649658e-01 8.4288398539001230e-01 1.7568406413237085e-02
6.3986438512802124e-01 8.3871507063690476e-01 1.7569895836067721e-02
6.4114612340927124e-01 8.3778176576558783e-01 1.7712875426846294e-02
6.4243048429489136e-01 8.3464088223982935e-01 1.8012353232691319e-02
6.4371734857559204e-01 8.3469046236652400e-01 1.7832417483958356e-02
6.4500683546066284e-01 8.3934750321111429e-01 1.7996365843983158e-02
6.4629894495010376e-01 8.3443641070278263e-01 1.7576318083780747e-02
6.4759355783462524e-01 8.2710602531898447e-01 1.7403003420836623e-02
6.4889079332351685e-01 8.2693013809212301e-01 1.7292944250509923e-02
6.5019065141677856e-01 8.2345711825628343e-01 1.7381422333133646e-02
6.5149307250976562e-01 8.2298111204933777e-01 1.7692643965028471e-02
6.5279817581176758e-01 8.2290773868791589e-01 1.7220697880786544e-02
6.5410584211349487e-01 8.2117252101630733e-01 1.7063122144149241e-02
6.5541613101959229e-01 8.0208963413817835e-01 1.7520767075504356e-02
6.5804457664489746e-01 8.0872896129805905e-01 1.7187354269003544e-02
6.5936273336410522e-01 8.0621561416600929e-01 1.7327485463205592e-02
6.6068357229232788e-01 8.0385505521364020e-01 1.6805381547224257e-02
6.6200703382492065e-01 8.0420671243123032e-01 1.6854798475592476e-02
6.6333311796188354e-01 7.9961214418018778e-01 1.7340057070065178e-02
6.6466188430786133e-01 7.9725514516520135e-01 1.6892482444053520e-02
6.6599333286285400e-01 7.9485332658876828e-01 1.6988051869384860e-02
6.6732746362686157e-01 7.9117312016251384e-01 1.6928378753874783e-02
6.6866421699523926e-01 7.8841658149174754e-01 1.6985070658219737e-02
6.7000365257263184e-01 7.8740424000938913e-01 1.6533367016073136e-02
6.7134577035903931e-01 7.8098763622258704e-01 1.6682661800851324e-02
6.7269062995910645e-01 7.8338451441928392e-01 1.6298721299596666e-02
6.7403811216354370e-01 7.7824313679116819e-01 1.6307760646957270e-02
6.7538833618164062e-01 7.7573851193625121e-01 1.6586686101780164e-02
6.7674130201339722e-01 7.7229936714131697e-01 1.6368141340238430e-02
6.7809689044952393e-01 7.7059620158442410e-01 1.6559486168049396e-02
6.7945522069931030e-01 7.6700453632966181e-01 1.6067986004147734e-02
6.8081629276275635e-01 7.6485587009322731e-01 1.6053261951528834e-02
6.8218010663986206e-01 7.6375948367009427e-01 1.6136180233209597e-02
6.8354666233062744e-01 7.6275337838047863e-01 1.5914226679914399e-02
6.8491590023040771e-01 7.6189895740090963e-01 1.5901983210923818e-02
6.8628787994384766e-01 7.6475002400153114e-01 1.5960765171693040e-02
6.8766266107559204e-01 7.5686547413636884e-01 1.6071282449194153e-02
6.8904018402099609e-01 7.5638152721632801e-01 1.5792280429860101e-02
6.9042044878005981e-01 7.5353620583933945e-01 1.5821507006090300e-02
6.9180345535278320e-01 7.4968577249324608e-01 1.6054344494280018e-02
6.9318926334381104e-01 7.4810166046899629e-01 1.6033172067255734e-02
6.9457787275314331e-01 7.4719817504446895e-01 1.5740105244045489e-02
6.9596922397613525e-01 7.4309004253313793e-01 1.5732631668179557e-02
6.9736337661743164e-01 7.4041656552946911e-01 1.5597967609549145e-02
6.9876027107238770e-01 7.3826781554796495e-01 1.6000719882513361e-02
7.0016002655029297e-01 7.3658194317451575e-01 1.5464995509659988e-02
7.0156258344650269e-01 7.3311098304507649e-01 1.5734218829105036e-02
7.0296794176101685e-01 7.3065818866595245e-01 1.5396525423554004e-02
7.0437610149383545e-01 7.2824136834195363e-01 1.5521010485593515e-02
7.0578706264495850e-01 7.2534385432615001e-01 1.5349423597133302e-02
7.0720088481903076e-01 7.2519935717671691e-01 1.5487512504392911e-02
7.0861756801605225e-01 7.2325383423739087e-01 1.5429860577330706e-02
7.1003705263137817e-01 7.1970358726405204e-01 1.5388734956278386e-02
7.1145933866500854e-01 7.1870045815457062e-01 1.5375131487002374e-02
7.1288454532623291e-01 7.1366717939786961e-01 1.5271447947826746e-02
7.1431255340576172e-01 7.1275211279121731e-01 1.5174980728607238e-02
7.1574348211288452e-01 7.1182007876500408e-01 1.5151544771759104e-02
7.1717721223831177e-01 7.1227137033887433e-01 1.5266424802874677e-02
7.1861386299133301e-01 7.0730652227000623e-01 1.5125150249697907e-02
7.2005337476730347e-01 7.0634227228615565e-01 1.5106032354208640e-02
7.2149574756622314e-01 7.0424168832283807e-01 1.5085805058040871e-02
7.2294104099273682e-01 7.0382369528457800e-01 1.5050744756706518e-02
7.2438919544219971e-01 6.9767037767973095e-01 1.4903838247497081e-02
7.2584027051925659e-01 6.9529541316115695e-01 1.4872597784943457e-02
7.2729426622390747e-01 6.9581501277076152e-01 1.4899036650604405e-02
7.2875118255615234e-01 6.9285851823048639e-01 1.4844075261970775e-02
7.3021095991134644e-01 6.9403296489044008e-01 1.4891465434154967e-02
7.3167371749877930e-01 6.8913182364724590e-01 1.4762301137998811e-02
7.3313939571380615e-01 6.8958580836602135e-01 1.4828700027130479e-02
7.3460799455642700e-01 6.8996786773625929e-01 1.4841355628307892e-02
7.3607957363128662e-01 6.8843403389489066e-01 1.4815020823645973e-02
7.3755401372909546e-01 6.8262371923631160e-01 1.4690104559274919e-02
7.3903149366378784e-01 6.8160734034644388e-01 1.4711737644848111e-02
7.4051189422607422e-01 6.7904134764997315e-01 1.4596062843436067e-02
7.4199527502059937e-01 6.7821275797355784e-01 1.4580563210410954e-02
7.4348163604736328e-01 6.8112336974417031e-01 1.4767720149575080e-02
7.4497091770172119e-01 6.7397192270601358e-01 1.4552818952352111e-02
7.4646323919296265e-01 6.7207239584336986e-01 1.4504631458380176e-02
7.4795854091644287e-01 6.7293403754513992e-01 1.4527536012319117e-02
7.4945682287216187e-01 6.7310402842021255e-01 1.4560824340746813e-02
7.5095814466476440e-01 6.6423319176382489e-01 1.4412618570610597e-02
7.5246244668960571e-01 6.6043319085426433e-01 1.4259192513903157e-02
7.5396972894668579e-01 6.5754919384330146e-01 1.4227566483457622e-02
7.5548005104064941e-01 6.5980496128631860e-01 1.4314984221279083e-02
7.5699341297149658e-01 6.5864947024209886e-01 1.4260471953144522e-02
7.5850981473922729e-01 6.5746612879188571e-01 1.4270035714050350e-02
7.6002925634384155e-01 6.5423390056041641e-01 1.4143384950004504e-02
7.6155173778533936e-01 6.5293448489180095e-01 1.4176248667441637e-02
7.6307725906372070e-01 6.5674876611038324e-01 1.4236739982765437e-02
7.6460582017898560e-01 6.5146453340332533e-01 1.4131349075505312e-02
7.6613748073577881e-01 6.5110059344567539e-01 1.4195514286630056e-02
7.6767218112945557e-01 6.4838506433769283e-01 1.4048348017048642e-02
7.6920992136001587e-01 6.5121976361493650e-01 1.4149922426029162e-02
7.7075082063674927e-01 6.4891533703918325e-01 1.4153097270876755e-02
7.7229475975036621e-01 6.4205169015763797e-01 1.3914350756851780e-02
7.7384179830551147e-01 6.3874026649858417e-01 1.3863696177878398e-02
7.7539193630218506e-01 6.3568511105892278e-01 1.3897936467047994e-02
7.7694517374038696e-01 6.3416303466171942e-01 1.3838830071615965e-02
7.7850151062011719e-01 6.2889776825657961e-01 1.3706760155279028e-02
7.8006100654602051e-01 6.2792906545112714e-01 1.3750963676788287e-02
7.8162360191345215e-01 6.2394550321092734e-01 1.3648755516423128e-02
7.8318935632705688e-01 6.1958380897351095e-01 1.3533966543402078e-02
7.8475821018218994e-01 6.2069076497448905e-01 1.3568749861033350e-02
7.8633022308349609e-01 6.1367546347097801e-01 1.3448784126866417e-02
7.8790533542633057e-01 6.1679824764181945e-01 1.3531142049877914e-02
7.8948366641998291e-01 6.1240395342919485e-01 1.3450894921874058e-02
7.9106515645980835e-01 6.0884791958670115e-01 1.3330140241425089e-02
7.9264980554580688e-01 6.0808920203187455e-01 1.3345055227602660e-02
7.9423761367797852e-01 6.0717915030824654e-01 1.3314809905137497e-02
7.9582858085632324e-01 6.0216432431263156e-01 1.3245700307732582e-02
7.9742276668548584e-01 5.9957655718848235e-01 1.3191002684762218e-02
7.9902017116546631e-01 5.9798833922178907e-01 1.3168580944793631e-02
8.0062073469161987e-01 5.9505914823358996e-01 1.3095953106434001e-02
8.0222451686859131e-01 5.9676550902420744e-01 1.3109887379772294e-02
8.0383151769638062e-01 5.9873628355853703e-01 1.3187503494382387e-02
8.0544173717498779e-01 5.9509167837370669e-01 1.3125605707328965e-02
8.0705517530441284e-01 5.9150319667530904e-01 1.3021840865535973e-02
8.0724203586578369e-01 6.0189521950044600e-01 3.0041419873801600e-02
8.0867183208465576e-01 5.9385657073020381e-01 1.3016588795229801e-02
8.0886018276214600e-01 5.6600048422500149e-01 1.9150738180876391e-02
8.1029176712036133e-01 5.9274191654132458e-01 1.3192237174318503e-02
8.1048160791397095e-01 5.5895246568276868e-01 1.7990290644348983e-02
8.1191492080688477e-01 5.8821538462516176e-01 1.3035509316159677e-02
8.1210619211196899e-01 5.5614502047117120e-01 1.7879978392563882e-02
8.1354129314422607e-01 5.8734369685288823e-01 1.3114219741622914e-02
8.1373411417007446e-01 5.5495667351891020e-01 1.7994133563260392e-02
8.1517100334167480e-01 5.8780668703792838e-01 1.3282379972456257e-02
8.1536525487899780e-01 5.5173987471510588e-01 1.7655875236712415e-02
8.1680393218994141e-01 5.8957759350151717e-01 1.3653734760467447e-02
8.1699967384338379e-01 5.5161870916085798e-01 1.7982400432062829e-02
8.1844013929367065e-01 5.9315429792198671e-01 1.3823058938759370e-02
8.1863737106323242e-01 5.4922499680621106e-01 1.7862554315247501e-02
8.2007956504821777e-01 5.8450864287447757e-01 1.3443967134922361e-02
8.2027834653854370e-01 5.4814428270198234e-01 1.8202335558778329e-02
8.2172232866287231e-01 5.8042524450968846e-01 1.3450707016024842e-02
8.2192260026931763e-01 5.4527876260970887e-01 1.7687554715468193e-02
8.2336843013763428e-01 5.7802147047346131e-01 1.3387171804333145e-02
8.2357019186019897e-01 5.4107786292323667e-01 1.7540342061460473e-02
8.2501775026321411e-01 5.7750238156972233e-01 1.3398735630631287e-02
8.2522106170654297e-01 5.4134510696463822e-01 1.7977351313465027e-02
8.2667040824890137e-01 5.7812922178703330e-01 1.3351938121643533e-02
8.2687520980834961e-01 5.4206651495395652e-01 1.7806945550798935e-02
8.2832634449005127e-01 5.7446833077896453e-01 1.3325139835245711e-02
8.2853275537490845e-01 5.4041998207471975e-01 1.7654540305744384e-02
8.2998567819595337e-01 5.7332906318811028e-01 1.3258095325204774e-02
8.3019351959228516e-01 5.3741987007969694e-01 1.7601306510169591e-02
8.3164829015731812e-01 5.7370713309650789e-01 1.3276237867678266e-02
8.3185768127441406e-01 5.3626195070543514e-01 1.7477297828156282e-02
8.3331418037414551e-01 5.7227008237588983e-01 1.3363539065655692e-02
8.3352518081665039e-01 5.3664562659861392e-01 1.7356151142768565e-02
8.3498346805572510e-01 5.6836949492680888e-01 1.3226642022265828e-02
8.3519601821899414e-01 5.3557457026158173e-01 1.7492621131722931e-02
8.3665609359741211e-01 5.6935288319114996e-01 1.3244625596072953e-02
8.3687019348144531e-01 5.3191648060678509e-01 1.7315010576303344e-02
8.3833205699920654e-01 5.6290468061098708e-01 1.3157872453999121e-02
8.3854770660400391e-01 5.2967134041434105e-01 1.7214979350277944e-02
8.4001135826110840e-01 5.6070215783779076e-01 1.3102469987773709e-02
8.4022861719131470e-01 5.2953254575320785e-01 1.7096895204915689e-02
8.4169405698776245e-01 5.5864964598104239e-01 1.2991731492031835e-02
8.4191286563873291e-01 5.2905656829958092e-01 1.7192697148239920e-02
8.4338015317916870e-01 5.6094200942989791e-01 1.3129374677362197e-02
8.4360051155090332e-01 5.2784532017395280e-01 1.7200130889440009e-02
8.4506958723068237e-01 5.5625850473535721e-01 1.2875693775800091e-02
8.4529149532318115e-01 5.2532143827841837e-01 1.7195981637836033e-02
8.4676235914230347e-01 5.5651220518591771e-01 1.3200538086898623e-02
8.4698593616485596e-01 5.2751120693622122e-01 1.6766240963372394e-02
8.4845858812332153e-01 5.5692561969997367e-01 1.3091553863454350e-02
8.4868371486663818e-01 5.2063693399297672e-01 1.6660565072680385e-02
8.5015821456909180e-01 5.5687890208677182e-01 1.3155285984214157e-02
8.5038495063781738e-01 5.2309127050894055e-01 1.7014970929662698e-02
8.5186123847961426e-01 5.5820732490584579e-01 1.3249068432319615e-02
8.5208952426910400e-01 5.1455405400019627e-01 1.6520636632234572e-02
8.5356765985488892e-01 5.4645666783135349e-01 1.2892848099322602e-02
8.5379761457443237e-01 5.1760395550604432e-01 1.6294777304102233e-02
8.5527747869491577e-01 5.4959845342160973e-01 1.3065226304129882e-02
8.5550904273986816e-01 5.1757396756219498e-01 1.6282690689993058e-02
8.5699075460433960e-01 5.5131804558982311e-01 1.2906968165321157e-02
8.5722392797470093e-01 5.1222022366244668e-01 1.6200266192726975e-02
8.5870748758316040e-01 5.4847000708030458e-01 1.2904215764325731e-02
8.5894227027893066e-01 5.1178526381397038e-01 1.6549940700263190e-02
8.6042761802673340e-01 5.3836124586072387e-01 1.2684051738087310e-02
8.6066406965255737e-01 5.1150295441752958e-01 1.7086625590083060e-02
8.6215120553970337e-01 5.4828634397272591e-01 1.2936524505628180e-02
8.6238926649093628e-01 5.1004909009378063e-01 1.6307738181246981e-02
8.6387825012207031e-01 5.5181910437723158e-01 1.3095620820811879e-02
8.6411798000335693e-01 5.0806489756483675e-01 1.6583626078051118e-02
8.6560875177383423e-01 5.3372201155166765e-01 1.2802357995169046e-02
8.6585009098052979e-01 5.1135866935688690e-01 1.7739918852926008e-02
8.6734271049499512e-01 5.3051585488546638e-01 1.2625727231612628e-02
8.6758571863174438e-01 5.0372547843368676e-01 1.6596706587914612e-02
8.6908012628555298e-01 5.3059560237582615e-01 1.2586030877382769e-02
8.6932480335235596e-01 4.9797042907922112e-01 1.5940052567253265e-02
8.7082105875015259e-01 5.2716962386202881e-01 1.2235018148467112e-02
8.7106740474700928e-01 4.9426644380318152e-01 1.6084109467909113e-02
8.7256544828414917e-01 5.2408733686536690e-01 1.2431219067219775e-02
8.7281346321105957e-01 4.9423529758848334e-01 1.6394163992816759e-02
8.7431335449218750e-01 5.1195294670745095e-01 1.2158943193087361e-02
8.7456303834915161e-01 4.9623582976416392e-01 1.6955861049277991e-02
8.7606477737426758e-01 5.1443875366612601e-01 1.2239845821536114e-02
8.7631613016128540e-01 4.8834583269639104e-01 1.6177026199708767e-02
8.7781965732574463e-01 5.2689232028473487e-01 1.2537259211239165e-02
8.7807273864746094e-01 4.8623417324212947e-01 1.5954586142724131e-02
8.7957811355590820e-01 5.1556298983110760e-01 1.1990041748710290e-02
8.7983286380767822e-01 4.8399404191244283e-01 1.5634980068640007e-02
8.8134002685546875e-01 5.0918497504360027e-01 1.1894685212183915e-02
8.8159650564193726e-01 4.8241040128656165e-01 1.5947717559822328e-02
8.8310551643371582e-01 5.1375544210922763e-01 1.2262788694605288e-02
8.8336372375488281e-01 4.8001085820952832e-01 1.5792887283662543e-02
8.8487452268600464e-01 5.1034886962453418e-01 1.2213267962724572e-02
8.8513439893722534e-01 4.8165376205892413e-01 1.6321011942466129e-02
8.8664710521697998e-01 4.9741536029241462e-01 1.1985620079678821e-02
8.8690871000289917e-01 4.7780872091324883e-01 1.5950112444667736e-02
8.8842320442199707e-01 5.0930399371719437e-01 1.2243632916568456e-02
8.8868653774261475e-01 4.7222263815125287e-01 1.5589407755498077e-02
8.9020287990570068e-01 5.0856039062405356e-01 1.2072172953387869e-02
8.9046794176101685e-01 4.7301891115521477e-01 1.5522604823079371e-02
8.9198613166809082e-01 4.9609692112683845e-01 1.1778131285798125e-02
8.9225292205810547e-01 4.7062959118411651e-01 1.5556120302902533e-02
8.9377290010452271e-01 5.0182173250819806e-01 1.1779804466794309e-02
8.9404141902923584e-01 4.6848486446988935e-01 1.5255418639231256e-02
8.9556330442428589e-01 4.9684531256391612e-01 1.1713524991648279e-02
8.9583355188369751e-01 4.6805698629341164e-01 1.4962052301835820e-02
