# wave A(l)/A(V) unc rms origin
0.42664734158726775 1.3517475344057326 0.013517475344057325 0.008441055815660771 STIS/Opt
0.42951047213141896 1.348305417029103 0.013483054170291029 0.008270476277616573 STIS/Opt
0.4323928164751507 1.3395431490688225 0.013395431490688225 0.009620913949378763 STIS/Opt
0.4352945035577792 1.3294805107196797 0.013294805107196796 0.009567811411565626 STIS/Opt
0.43821566318390215 1.3199702703873106 0.013199702703873106 0.008623082699052697 STIS/Opt
0.4411564260292056 1.3130711503278245 0.013130711503278245 0.006936518322601698 STIS/Opt
0.4441169236463094 1.3087049877447252 0.013087049877447252 0.008274916990655553 STIS/Opt
0.44709728847065255 1.2936696905054172 0.012936696905054173 0.008869651642156378 STIS/Opt
0.4500976538264171 1.278522504254357 0.012785225042543572 0.008951923486565844 STIS/Opt
0.45311815393249266 1.2671197206868978 0.012671197206868979 0.009985698138063409 STIS/Opt
0.45615892390848034 1.2576742705008301 0.012576742705008302 0.008706575206441709 STIS/Opt
0.4592200997807373 1.253740908268973 0.01253740908268973 0.00724700264126702 STIS/Opt
0.46230181848846175 1.244027301987689 0.012440273019876892 0.008025566832496736 STIS/Opt
0.4654042178898189 1.2363776692722799 0.0123637766927228 0.008934641403547577 STIS/Opt
0.46852743676810776 1.2282859094870158 0.012282859094870159 0.007723716502609802 STIS/Opt
0.4716716148379698 1.2189331774578542 0.012189331774578543 0.009369825678040216 STIS/Opt
0.47483689275163865 1.2108539354517378 0.012108539354517379 0.00949095075531182 STIS/Opt
0.4780234121052322 1.2019858089279498 0.012019858089279498 0.009846771454274877 STIS/Opt
0.4812313154450868 1.1966599058748424 0.011966599058748424 0.010840967814912662 STIS/Opt
0.4844607462741338 1.1853985873369932 0.011853985873369933 0.010129618841067493 STIS/Opt
0.4877118490583194 1.1868775189908511 0.011868775189908512 0.015793709685308355 STIS/Opt
0.49098476923306683 1.1706931075567233 0.011706931075567233 0.011483178100579711 STIS/Opt
0.49427965320978245 1.1511567454288951 0.011511567454288952 0.009036271970265231 STIS/Opt
